provider,network_type,plan_name,download_speed,upload_speed,price,promo_price,promo_period,contract,typical_evening_dl,typical_evening_ul,source_url
iinet,NBN Fixed Wireless,NBN25,20,3,76.99,,,No Lock-in,20.0,3.8,https://www.iinet.net.au/internet-product/broadband/nbn/plans/wireless
