provider,network_type,plan_name,download_speed,upload_speed,price,promo_price,promo_period,contract,typical_evening_dl,typical_evening_ul,source_url
tpg,FTTB,FTTB25,25.0,4.0,39.99,,,No Lock-in,25.0,4.0,https://www.tpg.com.au/fttb
tpg,FTTB,FTTB100,91.0,25.0,74.99,,,No Lock-in,91.0,25.0,https://www.tpg.com.au/fttb
tpg,FTTB,FTTB Max,500.0,25.0,79.99,,,No Lock-in,500.0,25.0,https://www.tpg.com.au/fttb
