provider,network_type,plan_name,download_speed,upload_speed,price,promo_price,promo_period,contract,typical_evening_dl,typical_evening_ul,source_url
Unitiinternet,Fibre,The 25,25,5,55.0,,,No lock-in / month-to-month,25,5,https://unitiinternet.com
Unitiinternet,Opticomm,The 50,50,20,71.0,,,No lock-in / month-to-month,50,20,https://unitiinternet.com
Unitiinternet,Opticomm,The 100,100,20,82.0,,,No lock-in / month-to-month,100,20,https://unitiinternet.com
