provider,network_type,plan_name,download_speed,upload_speed,price,promo_price,promo_period,contract,typical_evening_dl,typical_evening_ul,source_url
WaveZone,Fibre,WaveZone Basic,25,10,69.0,,,"Month to month, no lock-in",25,10,https://wavezone.net/
WaveZone,Fibre,WaveZone Standard,50,20,75.0,,,"Month to month, no lock-in",50,20,https://wavezone.net/
WaveZone,Fibre,WaveZone Premium,500,500,85.0,,,"Month to month, no lock-in",500,500,https://wavezone.net/
WaveZone,Fibre,WaveZone Ultimate,1000,1000,130.0,,,"Month to month, no lock-in",1000,1000,https://wavezone.net/
