provider,network_type,plan_name,download_speed,upload_speed,price,promo_price,promo_period,contract,typical_evening_dl,typical_evening_ul,source_url
spintel,NBN,Home Starter,25,8,69.95,59.0,6 months,No Contract,25,8,https://www.spintel.net.au/home-internet/nbn
spintel,NBN,Home Turbo,500,42,89.95,79.0,6 months,No Contract,500,42,https://www.spintel.net.au/home-internet/nbn
spintel,NBN,Home Turbofast,750,42,94.95,84.0,6 months,No Contract,750,42,https://www.spintel.net.au/home-internet/nbn
